Date,Open,High,Low,Close,Volume,Tomorrow,Target,Ratio_Close_2,Trend_2,Ratio_Close_5,Trend_5,Ratio_Close_60,Trend_60,Ratio_Close_250,Trend_250,Ratio_Close_1000,Trend_1000
2010-01-26 00:00:00-05:00,6.204590233221165,6.438373409332771,6.10306340366563,6.204288959503174,1867110000,6.262734889984131,1,1.0070169329795386,2.0,1.003058775917925,2.0,1.0198742683815416,31.0,1.3285713336598883,140.0,1.6546698783441756,517.0
2010-01-27 00:00:00-05:00,6.231704099087753,6.344076380900434,6.011176563069235,6.262734889984131,1722568400,6.003946304321289,0,1.0046880419245656,2.0,1.016319432310619,3.0,1.0285029493761662,31.0,1.3371229284860158,141.0,1.668372814629651,518.0
2010-01-28 00:00:00-05:00,6.173861461770131,6.191033259062565,5.986171959598622,6.003946304321289,1173502400,5.786131858825684,0,0.9789031294150712,1.0,0.9827601574952861,3.0,0.9851266701793451,31.0,1.278280252429614,141.0,1.5977436993520404,517.0
2010-01-29 00:00:00-05:00,6.057874773708065,6.09161663245499,5.731602511581977,5.786131858825684,1245952400,5.866569519042969,1,0.9815256148024156,0.0,0.9524519613870084,3.0,0.9491726540875899,30.0,1.228736231925674,140.0,1.5382598983278677,516.0
2010-02-01 00:00:00-05:00,5.795470521385862,5.904830481682376,5.763235033881686,5.866569519042969,749876400,5.900611877441406,1,1.0069029195556367,1.0,0.9737474253219501,3.0,0.9618940710427014,31.0,1.2425823818798207,140.0,1.5580250056618372,517.0
2010-02-02 00:00:00-05:00,5.902118648262823,5.914470468440095,5.825898006708444,5.900611877441406,698342400,6.002138137817383,1,1.0028929917243061,2.0,0.989371726311219,3.0,0.9670736617084038,31.0,1.2465376169286586,140.0,1.5654557621498868,517.0
2010-02-03 00:00:00-05:00,5.879823835804984,6.031361283396788,5.857228711379263,6.002138137817383,615328000,5.785831451416016,0,1.008529647371055,2.0,1.015267327036137,3.0,0.9832924147292872,31.0,1.2646768521123333,140.0,1.5906808110401738,518.0
2010-02-04 00:00:00-05:00,5.926823568818947,5.976231668022625,5.771370308877544,5.785831451416016,757652000,5.88856315612793,1,0.9816502167939989,1.0,0.9859540705957912,3.0,0.9480348334534292,30.0,1.2162487354364786,139.0,1.5318338407435586,517.0
2010-02-05 00:00:00-05:00,5.803305075272539,5.904831943019278,5.749679137766862,5.88856315612793,850306800,5.8481926918029785,0,1.0087997457825804,1.0,0.9999694888626575,4.0,0.9653444239524602,30.0,1.2349363447653576,139.0,1.5574644405514406,517.0
2010-02-08 00:00:00-05:00,5.895491870943987,5.961469220035008,5.844577406431484,5.8481926918029785,478270800,5.910555362701416,1,0.9965603387470936,1.0,0.9937341803895209,3.0,0.9594259829181944,29.0,1.223492595876965,139.0,1.5452655985131838,516.0
2010-02-09 00:00:00-05:00,5.917484257669014,5.950021022671276,5.8671727412085986,5.910555362701416,632886800,5.878318786621094,0,1.0053035128067522,1.0,1.0039916729329075,3.0,0.9702211361829634,29.0,1.2334493414660723,140.0,1.5601800345632577,517.0
2010-02-10 00:00:00-05:00,5.90151606139598,5.922906900336321,5.852410048038444,5.878318786621094,370361600,5.985268592834473,1,0.9972655085064103,1.0,1.0027338276727131,2.0,0.9654761738710272,29.0,1.2237721926898173,139.0,1.5501169929665297,517.0
2010-02-11 00:00:00-05:00,5.871088654106049,6.017805756489183,5.846384608165446,5.985268592834473,550345600,6.036786079406738,1,1.0090149634164272,1.0,1.0140776592354939,3.0,0.9835108001102493,29.0,1.24293449394466,140.0,1.5767245271539958,517.0
2010-02-12 00:00:00-05:00,5.968398137572006,6.074745771483125,5.889767691614938,6.036786079406738,655468800,6.127769470214844,1,1.0042852480692188,2.0,1.017694687397618,3.0,0.9924880483839312,29.0,1.2503209191704177,141.0,1.5886741828688302,517.0
2010-02-16 00:00:00-05:00,6.083784297329653,6.13650600868754,6.071131199229486,6.127769470214844,543737600,6.102160453796387,0,1.0074793847121637,2.0,1.0233860888830937,4.0,1.0077458108026236,29.0,1.2657207437699483,142.0,1.610932743669926,518.0
2010-02-17 00:00:00-05:00,6.151567738406341,6.1551830233001334,6.051245593776783,6.102160453796387,436396800,6.1136064529418945,1,0.9979060373544595,1.0,1.0126284452324725,3.0,1.0038169189240738,29.0,1.2569297960587054,142.0,1.6025306052927177,518.0
2010-02-18 00:00:00-05:00,6.074441279067788,6.142528322295282,6.053051653508284,6.1136064529418945,422825200,6.075646877288818,0,1.0009369857195944,1.0,1.0066667964798435,4.0,1.0054988206542952,30.0,1.2558046409393397,142.0,1.6038305894149805,519.0
2010-02-19 00:00:00-05:00,6.081371479203938,6.121740943931814,6.058775954149003,6.075646877288818,415469600,6.037988662719727,0,0.9968858161673503,1.0,0.9974476285304534,3.0,0.9991112628129758,30.0,1.2444733598103745,142.0,1.592204123856541,518.0
2010-02-22 00:00:00-05:00,6.0958324042056065,6.100652380800639,6.000933207170965,6.037988662719727,390563600,5.936764717102051,0,0.9968912541206383,0.0,0.9912260861221255,2.0,0.9933663927851337,29.0,1.2334057556824292,141.0,1.5807028048552094,517.0
2010-02-23 00:00:00-05:00,6.025337190740007,6.065405796066256,5.896093966494736,5.936764717102051,575094800,6.045220851898193,1,0.9915468868203796,0.0,0.9807592558652687,1.0,0.9773088958753973,29.0,1.2095750907955913,140.0,1.5526192656348075,517.0
2010-02-24 00:00:00-05:00,5.972012540368981,6.068719398960547,5.960262864603175,6.045220851898193,460566400,6.08558988571167,1,1.0090515995175908,1.0,1.0005586603466001,2.0,0.9954533747609405,30.0,1.2283105727134154,141.0,1.5793013122259127,518.0
2010-02-25 00:00:00-05:00,5.9464046468952,6.111498620800091,5.931642637056271,6.08558988571167,665126000,6.164522171020508,1,1.0033278100439171,2.0,1.0081752330574492,2.0,1.001984044929661,31.0,1.2331105641955236,141.0,1.588151567483634,518.0
2010-02-26 00:00:00-05:00,6.097038461241204,6.181091824721057,6.085590461193348,6.164522171020508,507460800,6.296177387237549,1,1.0064433929210843,2.0,1.018253154661841,3.0,1.014585074758798,32.0,1.2455557422114367,142.0,1.6069947852903055,519.0
2010-03-01 00:00:00-05:00,6.198566287475056,6.311541546174831,6.189528475941119,6.296177387237549,550093600,6.291957855224609,0,1.0105656360304258,2.0,1.0312042499228358,4.0,1.0352251634199652,33.0,1.2684316748315987,142.0,1.639447526820148,520.0
2010-03-02 00:00:00-05:00,6.32449420930231,6.351608441052285,6.258516875544902,6.291957855224609,566546400,6.306419372558594,1,0.9996648008675101,1.0,1.018661153022418,4.0,1.0334546502066153,33.0,1.2639704932308244,141.0,1.636478894241891,520.0
2010-03-03 00:00:00-05:00,6.2946704993465765,6.322688157040543,6.264543925145691,6.306419372558594,372052800,6.34799337387085,1,1.0011478873090172,1.0,1.0124396961805158,4.0,1.0347333820871145,33.0,1.2631910854132726,142.0,1.6383960304924443,520.0
2010-03-04 00:00:00-05:00,6.304912837940058,6.354320122418094,6.285329642583004,6.34799337387085,366041200,6.5962371826171875,1,1.0032853362811314,2.0,1.0105994194220334,4.0,1.0400646220416145,34.0,1.2676810354350252,143.0,1.6473480719236044,520.0
2010-03-05 00:00:00-05:00,6.475429237982728,6.618832309112636,6.466089752774307,6.5962371826171875,899620400,6.600155830383301,1,1.0191779501812033,2.0,1.0358807892770807,4.0,1.078076558872825,35.0,1.3129627545116127,144.0,1.7097276764843492,521.0
2010-03-08 00:00:00-05:00,6.628173490409087,6.630583278668573,6.575150506240553,6.600155830383301,429889600,6.718853950500488,1,1.0002969483981154,2.0,1.026693894387811,4.0,1.0761374058304551,35.0,1.3096448127755467,144.0,1.7086783361253224,522.0
2010-03-09 00:00:00-05:00,6.5769572230118705,6.778504547894001,6.564304126933652,6.718853950500488,920259200,6.773684978485107,1,1.0089119327990546,2.0,1.0314590343189745,5.0,1.0932336000143505,35.0,1.3290554416973968,144.0,1.7372617486273254,522.0
2010-03-10 00:00:00-05:00,6.743257530841741,6.792966502032056,6.724277683334934,6.773684978485107,596218000,6.793567180633545,1,1.004063803578645,2.0,1.025168794269408,5.0,1.099602964996221,36.0,1.3358101450013722,144.0,1.7492473795972847,523.0
2010-03-11 00:00:00-05:00,6.745666664251123,6.793567180633545,6.727891512516615,6.793567180633545,405700400,6.8267059326171875,1,1.0014654553416753,2.0,1.0144952376096747,5.0,1.100066115649515,37.0,1.3356184169189578,145.0,1.7521504242259551,524.0
2010-03-12 00:00:00-05:00,6.849902800669491,6.860748653802182,6.801098070510687,6.8267059326171875,416323600,6.743556976318359,0,1.0024330460709634,2.0,1.012474778015847,5.0,1.1027764096214039,37.0,1.3379752521994155,146.0,1.758443868396273,525.0
2010-03-15 00:00:00-04:00,6.789951923070336,6.793566403285983,6.635401720669104,6.743556976318359,493502800,6.761936187744141,1,0.9938727085203282,1.0,0.9959067040861074,4.0,1.0867293873224073,37.0,1.3178137381724198,145.0,1.7348225727533833,525.0
2010-03-16 00:00:00-04:00,6.753802196648558,6.777903298343007,6.703490674235565,6.761936187744141,446908000,6.751993656158447,0,1.0013608693294287,1.0,0.997351865185066,4.0,1.0871033129319594,37.0,1.317591067998846,145.0,1.7373359085702158,526.0
2010-03-17 00:00:00-04:00,6.775492207075186,6.82218843735636,6.726386188732696,6.751993656158447,450956800,6.767961025238037,1,0.9992642753291945,1.0,0.9965230389225628,3.0,1.082685403005652,37.0,1.3118801647343303,144.0,1.7325738280950223,526.0
2010-03-18 00:00:00-04:00,6.751390564080197,6.778505205954409,6.706502377027292,6.767961025238037,342109600,6.695657253265381,0,1.0011810223817954,1.0,0.9996352181321477,3.0,1.0826986036385333,37.0,1.3112045561747987,145.0,1.7344461196870324,527.0
2010-03-19 00:00:00-04:00,6.772179192951576,6.785736112323657,6.66492772652467,6.695657253265381,559445600,6.770973205566406,1,0.9946296923696879,1.0,0.9927992030010118,2.0,1.069069203002141,36.0,1.2937355220620816,144.0,1.7138006011999818,526.0
2010-03-22 00:00:00-04:00,6.642031248261954,6.808632025055407,6.632390487500692,6.770973205566406,456419600,6.879729747772217,1,1.0055927837725458,1.0,1.0031510921271527,3.0,1.0789848113198788,36.0,1.3046957639675045,145.0,1.7309159815675927,526.0
2010-03-23 00:00:00-04:00,6.7977848958918745,6.892383245398671,6.751389542397509,6.879729747772217,602431200,6.910156726837158,1,1.0079671019564023,2.0,1.0157186824908786,3.0,1.0940169476778396,36.0,1.3219111779193002,146.0,1.7564775516213176,527.0
2010-03-24 00:00:00-04:00,6.858037583832145,6.93516204151487,6.854120623526969,6.910156726837158,597780400,6.828213214874268,0,1.0022064705986495,2.0,1.0154684423415918,4.0,1.0970746120936903,36.0,1.3240938192159695,146.0,1.7619864224107205,528.0
2010-03-25 00:00:00-04:00,6.95685429312686,6.95836106414249,6.816162264626477,6.828213214874268,542284400,6.956252574920654,1,0.9940354268875742,1.0,1.0016528200695962,3.0,1.082766876050083,35.0,1.304782745266105,146.0,1.7388816007253969,528.0
2010-03-26 00:00:00-04:00,6.897505398956881,6.987885112730085,6.885454448666062,6.956252574920654,640875200,7.0011420249938965,1,1.0092886704496868,1.0,1.0126927725583421,4.0,1.1011590692489175,36.0,1.3253913487122697,147.0,1.7692663429008317,528.0
2010-03-29 00:00:00-04:00,7.0195201308095365,7.045729747245235,6.977945146850146,7.0011420249938965,540744400,7.105380058288574,1,1.0032161768983388,2.0,1.0124427963912928,4.0,1.1064401415298328,36.0,1.330057580320559,147.0,1.7784875182503936,528.0
2010-03-30 00:00:00-04:00,7.127975192295167,7.154487288151659,7.057177052109878,7.105380058288574,527310000,7.079769134521484,0,1.007389350307558,2.0,1.0208543626904185,4.0,1.1206797331134244,37.0,1.3459422025510586,147.0,1.8026759657289804,529.0
2010-03-31 00:00:00-04:00,7.0945319474040005,7.128273795844488,7.063501159909188,7.079769134521484,430659600,7.1089959144592285,1,0.9981945255972302,1.0,1.0122413325200688,3.0,1.114787215483016,36.0,1.3373575691276804,146.0,1.7938977228243251,529.0
2010-04-01 00:00:00-04:00,7.1523785430538025,7.192145081090166,7.011988151155036,7.1089959144592285,603145200,7.1849141120910645,1,1.002059853682604,1.0,1.0083241715837026,4.0,1.1174817789597715,36.0,1.3392208225172635,146.0,1.7989964679651014,530.0
2010-04-05 00:00:00-04:00,7.079169827320729,7.185516659671767,7.072842675488656,7.1849141120910645,684507600,7.216548919677734,1,1.0053112267735576,2.0,1.0125244305419994,4.0,1.1269676703453952,37.0,1.349844141671335,146.0,1.8158302106183777,531.0
2010-04-06 00:00:00-04:00,7.17617902806248,7.237637284804718,7.140026970366535,7.216548919677734,447017200,7.2484822273254395,1,1.0021966384607512,2.0,1.0108454927520116,4.0,1.1293538111909625,38.0,1.3519754487418876,147.0,1.8214250685374502,532.0
2010-04-07 00:00:00-04:00,7.2168488791635115,7.288249566211778,7.190035912014407,7.2484822273254395,628502000,7.228899002075195,0,1.0022076210775612,2.0,1.0112643793563434,4.0,1.1318058933447823,38.0,1.3541584986529451,147.0,1.827042723249208,533.0
2010-04-08 00:00:00-04:00,7.243661014998085,7.276800326188577,7.171356917042582,7.228899002075195,572989200,7.284332752227783,1,0.9986473226794308,1.0,1.0043529935106639,4.0,1.1261135451312134,38.0,1.346849846620623,146.0,1.8197059503364479,532.0
2010-04-09 00:00:00-04:00,7.2734876991983075,7.287346294891415,7.244264540949755,7.284332752227783,334182800,7.299394607543945,1,1.003819531796297,1.0,1.0071477886925126,4.0,1.1317330108184451,39.0,1.3534836170829747,146.0,1.8312139787613744,533.0
2010-04-12 00:00:00-04:00,7.296682741616449,7.322893155079443,7.2849334678487,7.299394607543945,333026400,7.303610801696777,1,1.0010327850311924,2.0,1.0060454710675881,4.0,1.1312808039296598,39.0,1.3525275483957973,147.0,1.832576258532287,533.0
2010-04-13 00:00:00-04:00,7.286439406972894,7.314758331173884,7.2638434765440145,7.303610801696777,306210800,7.401825428009033,1,1.0002887209882265,2.0,1.004216576401061,4.0,1.129034866726122,40.0,1.3495483413552434,148.0,1.8312055424251128,534.0
2010-04-14 00:00:00-04:00,7.38947360648526,7.405440713011497,7.353020689414352,7.401825428009033,404076400,7.499136924743652,1,1.0066787971997633,2.0,1.013447168706207,4.0,1.1406971026801342,41.0,1.3639230357399605,148.0,1.8533115154264497,535.0
2010-04-15 00:00:00-04:00,7.404538549796308,7.502450534683257,7.396404558512173,7.499136924743652,376784800,7.45334005355835,0,1.0065305511436744,2.0,1.0192285074224512,5.0,1.1526718888374579,41.0,1.3780142206450248,148.0,1.8750920414584453,535.0
2010-04-16 00:00:00-04:00,7.488587866269337,7.5660139928097685,7.367479068721108,7.45334005355835,750545600,7.443399429321289,0,0.9969371715969361,1.0,1.0083716176996473,4.0,1.1424873753857148,41.0,1.3657608865036899,148.0,1.8611279126642233,534.0
2010-04-19 00:00:00-04:00,7.4421943344777945,7.468103069143738,7.283727580435022,7.443399429321289,566924400,7.368685245513916,0,0.99933269798747,0.0,1.0031180705224145,3.0,1.1375490612579557,41.0,1.3601756451664422,147.0,1.8561642537110505,533.0
2010-04-20 00:00:00-04:00,7.487685547080738,7.5090755785723164,7.319578836761841,7.368685245513916,738326400,7.8094377517700195,1,0.9949558630370033,0.0,0.9913104049400462,2.0,1.1220975776285227,41.0,1.3428830304313375,147.0,1.8351310796921076,532.0
2010-04-21 00:00:00-04:00,7.796784257192275,7.840468538618983,7.704295248475338,7.8094377517700195,982391200,8.027859687805176,1,1.0290386700868728,1.0,1.0392076802383319,2.0,1.1841312034406022,41.0,1.4190362325251373,147.0,1.9421350301223381,533.0
2010-04-22 00:00:00-04:00,7.779917366615654,8.036295354794115,7.7184583115942855,8.027859687805176,793424800,8.159210205078125,1,1.0137916167116587,2.0,1.0534496265668174,2.0,1.211666275470079,41.0,1.4541854520201851,148.0,1.9935442503542629,533.0
2010-04-23 00:00:00-04:00,8.073650066154586,8.199880955984687,8.043825170610834,8.159210205078125,796955600,8.119142532348633,0,1.008114533275148,2.0,1.0512118215868411,3.0,1.2256442177904752,41.0,1.473280011932774,148.0,2.0231398392050313,534.0
2010-04-26 00:00:00-04:00,8.190844082994902,8.208317157752129,8.079676069433583,8.119142532348633,479068800,7.8944010734558105,0,0.9975385916882505,1.0,1.0281472950559916,3.0,1.213200776806988,41.0,1.461415104858148,148.0,2.010225887438669,534.0
2010-04-27 00:00:00-04:00,8.051963719079808,8.069135930892847,7.848609044934225,7.8944010734558105,709343600,7.881140232086182,0,0.9859655386449655,0.0,0.9865522320926156,3.0,1.1734576502087792,41.0,1.416755477744954,147.0,1.9518135946960986,533.0
2010-04-28 00:00:00-04:00,7.930849188665097,7.9534435107261645,7.724782793144675,7.881140232086182,758402400,8.093234062194824,1,0.9991594049856806,0.0,0.9831331589210389,2.0,1.165668757189447,40.0,1.4102348617044438,146.0,1.9457854689629288,533.0
2010-04-29 00:00:00-04:00,7.9239214101845405,8.134205688673735,7.893493964115195,8.093234062194824,558840800,7.8657755851745605,0,1.0132771291195157,1.0,1.007946825112243,2.0,1.1906034739760238,40.0,1.443784333060248,146.0,1.9952169802311492,534.0
2010-04-30 00:00:00-04:00,8.113416141863476,8.151375825286923,7.863064523988255,7.8657755851745605,542463600,8.02424430847168,1,0.9857473313165296,1.0,0.9868314448802264,1.0,1.1518784922371856,39.0,1.399325893793404,145.0,1.936402267757862,534.0
2010-05-03 00:00:00-04:00,7.94862659144689,8.070338800318083,7.919704304964606,8.02424430847168,454342000,7.793170928955078,0,1.0099728461234012,1.0,1.0091156253249796,2.0,1.1686999963535551,40.0,1.4234394086162567,145.0,1.9725146696824,535.0
2010-05-04 00:00:00-04:00,7.920005169073001,7.932055314845136,7.735027105213384,7.793170928955078,723819600,7.71212911605835,0,0.9853912048177226,1.0,0.9825579187711534,2.0,1.1298215392477329,39.0,1.378729850899281,145.0,1.91300670617367,535.0
2010-05-05 00:00:00-04:00,7.622954511366559,7.776901756960516,7.493409229562226,7.71212911605835,883103200,7.418695449829102,0,0.9947732831572781,0.0,0.9765018384683657,2.0,1.1130594782741812,39.0,1.3607101392336383,145.0,1.8904820440976453,534.0
2010-05-06 00:00:00-04:00,7.647055280931389,7.7802150371639724,6.0027408500864015,7.418695449829102,1285860800,7.105679035186768,0,0.9806068952189958,0.0,0.9556722456534726,1.0,1.0668392185338513,38.0,1.3056876322939863,144.0,1.8161211533354793,534.0
2010-05-07 00:00:00-04:00,7.3421744935372555,7.4283363686879325,6.784830148572169,7.105679035186768,1676018400,7.6518754959106445,1,0.9784488884553852,0.0,0.933633020207844,1.0,1.0188291108551517,38.0,1.2477839582702648,143.0,1.7373078304822323,533.0
2010-05-10 00:00:00-04:00,7.539202341651189,7.671759561581761,7.4873840658865864,7.6518754959106445,984306400,7.728099822998047,1,1.037011312380579,1.0,1.0153344926951122,1.0,1.0927917918924142,38.0,1.3400239166515173,144.0,1.8682247602066837,534.0
2010-05-11 00:00:00-04:00,7.587106089172394,7.8296262843161735,7.546737006381931,7.728099822998047,848906800,7.89590311050415,1,1.0049560760343803,2.0,1.027222648807338,2.0,1.0992523904706686,38.0,1.3494701632675632,145.0,1.8841740447280368,534.0
2010-05-12 00:00:00-04:00,7.81004129845689,7.927234776035296,7.793774124895248,7.89590311050415,654379600,7.783533573150635,0,1.0107400957501287,2.0,1.044424640276707,3.0,1.1184327755787227,38.0,1.3747466432163318,145.0,1.9222801943048076,535.0
2010-05-13 00:00:00-04:00,7.929948645144389,7.98357458716208,7.724484701712884,7.783533573150635,599712400,7.646752834320068,0,0.992833317955188,1.0,1.0197189842219565,3.0,1.098156957606052,38.0,1.3513278566166962,145.0,1.8922143229786454,535.0
2010-05-14 00:00:00-04:00,7.6871227011909,7.726890020728299,7.516605828175176,7.646752834320068,759362800,7.658806800842285,1,0.9911355670777218,0.0,0.9877952086631676,3.0,1.074983499312941,37.0,1.3240580600549574,144.0,1.8563725117395982,534.0
2010-05-17 00:00:00-04:00,7.67326794254664,7.717855658332345,7.462681991058608,7.658806800842285,762834800,7.602771759033203,0,1.0007875547715697,1.0,0.9891751841271327,3.0,1.0726990301907298,38.0,1.322646581387749,144.0,1.8567201821108572,534.0
2010-05-18 00:00:00-04:00,7.74195703506445,7.789255814385649,7.539505066271295,7.602771759033203,782678400,7.481661796569824,0,0.9963283587219212,1.0,0.9851271708297181,2.0,1.0609752395083611,38.0,1.3095223692458533,144.0,1.84059746923863,534.0
2010-05-19 00:00:00-04:00,7.516608751028992,7.619641971703292,7.376520061643147,7.481661796569824,1025726800,7.162920951843262,0,0.9919711958677829,0.0,0.9799542288612897,1.0,1.0403360724373338,38.0,1.2853495592336728,144.0,1.808808680222114,534.0
2010-05-20 00:00:00-04:00,7.287041707203514,7.346392230231454,7.1162239255718065,7.162920951843262,1282915200,7.300300598144531,1,0.9782348974906027,0.0,0.9537103997630906,1.0,0.9934413807666219,37.0,1.2276603936459671,144.0,1.7295059546673812,534.0
2010-05-21 00:00:00-04:00,7.014096103681457,7.365976681219656,6.969810059348656,7.300300598144531,1223891200,7.434061527252197,1,1.009498550915953,1.0,0.9810527827804945,2.0,1.0096598961587688,37.0,1.2483302267198,144.0,1.7603697668961742,534.0
2010-05-24 00:00:00-04:00,7.44972776440116,7.55878646345304,7.418998642155289,7.434061527252197,754238800,7.387664318084717,0,1.0090781621877685,2.0,1.0050995740757607,2.0,1.025159555131973,37.0,1.2682313097542826,144.0,1.7902171438519485,535.0
2010-05-25 00:00:00-04:00,7.210820286225116,7.4340588563415055,7.1448433608023905,7.387664318084717,1048006400,7.354226589202881,0,0.9968696486730607,1.0,1.0046703354566324,2.0,1.0162120879724896,36.0,1.2574685599968545,143.0,1.7766567183379365,535.0
2010-05-26 00:00:00-04:00,7.5340834373200565,7.5958433629225635,7.34338073182219,7.354226589202881,850654000,7.632592678070068,1,0.9977317883375934,0.0,1.003601581234952,2.0,1.0091549129068684,36.0,1.2490025038975272,142.0,1.7662556888725,535.0
2010-05-27 00:00:00-04:00,7.549744438452304,7.648861454588882,7.504855872909443,7.632592678070068,666282400,7.738943099975586,1,1.0185740605730171,1.0,1.028406102626104,3.0,1.0441856117834705,36.0,1.2932613428126658,142.0,1.8305305850496634,536.0
2010-05-28 00:00:00-04:00,7.814561604455398,7.8148624759704886,7.632595477491988,7.738943099975586,815614800,7.857940196990967,1,1.0069186594912274,2.0,1.0305540354869316,3.0,1.0553878325808015,36.0,1.3081457432817867,142.0,1.8534103560775208,536.0
2010-06-01 00:00:00-04:00,7.823595808057266,8.011887399939942,7.801603235568988,7.857940196990967,876472800,7.951938152313232,1,1.0076295433356564,2.0,1.034719163698168,3.0,1.0685515959512706,36.0,1.3250247086994935,142.0,1.8791758997340655,537.0
2010-06-02 00:00:00-04:00,7.969712094465177,7.977545210910071,7.842878678441926,7.951938152313232,688548000,7.926933288574219,0,1.0059455204679928,2.0,1.031764102587962,4.0,1.0780310497626178,36.0,1.3376075184579637,142.0,1.8988237746605916,538.0
2010-06-03 00:00:00-04:00,7.988993262844969,8.000140792963576,7.845289315370991,7.926933288574219,650106800,7.711225986480713,0,0.9984252745019002,1.0,1.0134579715514318,4.0,1.071715803061592,35.0,1.3302075125204653,141.0,1.8900684117076652,537.0
2010-06-04 00:00:00-04:00,7.779010562554852,7.890177749997968,7.6711577882784265,7.711225986480713,758304400,7.559993267059326,0,0.98620634959016,0.0,0.9839015208553845,3.0,1.040354494030619,34.0,1.2910829652561342,141.0,1.8360199942425726,537.0
2010-06-07 00:00:00-04:00,7.781424324672951,7.807333072112577,7.548243184307567,7.559993267059326,886942000,7.511485576629639,0,0.9900968798292691,0.0,0.9690303630171808,2.0,1.0181963181429836,33.0,1.2630044716984061,141.0,1.7975419756514632,536.0
2010-06-08 00:00:00-04:00,7.62928078033306,7.646152107911962,7.400619265947248,7.511485576629639,1000770400,7.326808452606201,0,0.9967814909915095,0.0,0.9714406784615369,1.0,1.0101105290050925,32.0,1.2521508008170545,141.0,1.7835582257544498,536.0
2010-06-09 00:00:00-04:00,7.5759565803481355,7.5889117520410565,7.30541922601831,7.326808452606201,854630000,7.547037124633789,1,0.9875540191035729,0.0,0.9631299862438935,0.0,0.9839896985796428,32.0,1.2188374590996711,141.0,1.737396062224374,536.0
2010-06-10 00:00:00-04:00,7.376218506494424,7.561195786003465,7.2966838351890635,7.547037124633789,776356000,7.637416839599609,1,1.0148064379775854,1.0,1.0020882214358064,1.0,1.0117883566345678,32.0,1.252622092172183,142.0,1.7871539958329032,536.0
2010-06-11 00:00:00-04:00,7.478347513916265,7.647961018850978,7.452438775305632,7.637416839599609,545759200,7.660613536834717,1,1.0059521215039215,2.0,1.0160803314819453,2.0,1.0218833630256474,33.0,1.2646528148590037,143.0,1.8060352727333722,536.0
2010-06-14 00:00:00-04:00,7.711226722339925,7.807330232898983,7.652479547823462,7.660613536834717,602960400,7.823599338531494,1,1.0015163192034735,2.0,1.0164450868686774,3.0,1.0229507767079236,33.0,1.265515850611687,143.0,1.809011424498577,536.0
2010-06-15 00:00:00-04:00,7.701586280445944,7.8284197187281634,7.697368447773858,7.823599338531494,585074000,8.051356315612793,1,1.0105259339308148,2.0,1.0295435546422005,4.0,1.0420989013516793,34.0,1.2892553530631814,144.0,1.8448633667837997,537.0
2010-06-16 00:00:00-04:00,7.866076598618577,8.066419197087132,7.8519171360662465,8.051356315612793,783678000,8.190543174743652,1,1.0143469362713993,2.0,1.0396889851199556,5.0,1.0693963059538711,34.0,1.3233352436634414,144.0,1.8957653853784247,537.0
2010-06-17 00:00:00-04:00,8.152281807119149,8.221573971686103,8.11914249596245,8.190543174743652,872855200,8.256817817687988,1,1.008569617070559,2.0,1.0403720575994777,5.0,1.084735740016136,34.0,1.3426914236279943,144.0,1.925609057559765,538.0
2010-06-18 00:00:00-04:00,8.201987620037732,8.284836670541852,8.176982308278664,8.256817817687988,784621600,8.139327049255371,0,1.0040295001109802,2.0,1.0325428601420803,5.0,1.0902721859914297,34.0,1.3499105293767508,145.0,1.9381969550617733,539.0
2010-06-21 00:00:00-04:00,8.365879288551426,8.405646620939464,8.095944431698483,8.139327049255371,776490400,8.25019645690918,1,0.9928342443064471,1.0,1.0058077608564817,4.0,1.071665884980125,34.0,1.3271417472916411,145.0,1.9077678750051705,538.0
2010-06-22 00:00:00-04:00,8.199282378503113,8.314064909765353,8.17939910713077,8.25019645690918,717262000,8.163429260253906,0,1.0067646510657926,1.0,1.00887153526573,4.0,1.0831878605141005,34.0,1.3415912819825893,145.0,1.9308015609989515,539.0
2010-06-23 00:00:00-04:00,8.272187092756097,8.274597283197666,8.070940213232303,8.163429260253906,768457200,8.104081153869629,0,0.994713709319901,1.0,0.9955325352225864,3.0,1.0690769801913935,33.0,1.3240799175498321,144.0,1.907630251745666,538.0
2010-06-24 00:00:00-04:00,8.164333507612437,8.230612947009424,8.07696650865151,8.104081153869629,714277200,8.03478717803955,0,0.9963517400712557,0.0,0.9903835510000949,2.0,1.058996372326985,32.0,1.311210300026757,143.0,1.890939593089842,538.0
2010-06-25 00:00:00-04:00,8.136013555261734,8.142339902162117,8.007974214892325,8.03478717803955,549942400,8.082990646362305,1,0.9957063918978091,0.0,0.987272990145158,1.0,1.0477621365004584,32.0,1.2968449571146872,143.0,1.8719954334984112,538.0
2010-06-28 00:00:00-04:00,8.041716539935722,8.126674943075678,7.969111568719647,8.082990646362305,584948000,7.717552185058594,0,1.0029907018726723,1.0,0.9945729338464658,2.0,1.0518214574019589,32.0,1.3014389917740585,143.0,1.880416148475971,539.0
2010-06-29 00:00:00-04:00,7.957058755240579,7.965193547789553,7.661215206992476,7.717552185058594,1133344800,7.577764987945557,0,0.976871778064675,1.0,0.9622201449501314,1.0,1.0031089946742018,31.0,1.2398732826719157,142.0,1.7928732139738282,539.0
